Transcript_ID,Gene.refGene,Exon,Genomic_start,Genomic_end,CDS_start,CDS_end,Exon_Length
NM_000090.4,COL3A1,exon38,189003733,189003787,2608,2661,54
NM_000090.4,COL3A1,exon39,189003981,189004143,2662,2823,162
NM_000090.4,COL3A1,exon40,189004256,189004364,2824,2931,108
NM_000090.4,COL3A1,exon41,189005349,189005457,2932,3039,108
NM_000090.4,COL3A1,exon42,189006205,189006259,3040,3093,54
NM_000090.4,COL3A1,exon43,189006344,189006452,3094,3201,108
NM_000090.4,COL3A1,exon44,189006936,189006990,3202,3255,54
NM_000090.4,COL3A1,exon45,189007499,189007607,3256,3363,108
NM_000090.4,COL3A1,exon46,189007884,189007938,3364,3417,54
NM_000090.4,COL3A1,exon47,189008034,189008142,3418,3525,108
NM_000090.4,COL3A1,exon48,189008923,189009221,3526,3823,298
NM_000090.4,COL3A1,exon49,189010177,189010365,3824,4011,188
NM_000090.4,COL3A1,exon50,189010647,189010890,4012,4254,243
NM_000090.4,COL3A1,exon51,189011627,189011774,4255,4401,147
NM_001232.4,CASQ2,exon1,115701240,115701426,1,186,186
NM_001232.4,CASQ2,exon2,115702920,115702995,187,261,75
NM_001232.4,CASQ2,exon3,115705191,115705292,262,362,101
NM_001232.4,CASQ2,exon4,115717839,115717894,363,417,55
NM_001232.4,CASQ2,exon5,115725507,115725553,418,463,46
NM_001232.4,CASQ2,exon6,115726991,115727122,464,594,131
NM_001232.4,CASQ2,exon7,115732900,115732974,595,668,74
NM_001232.4,CASQ2,exon8,115738223,115738335,669,780,112
NM_001232.4,CASQ2,exon9,115740727,115740828,781,881,101
NM_001232.4,CASQ2,exon10,115744827,115744912,882,966,85
NM_001232.4,CASQ2,exon11,115768307,115768541,967,1200,234
NM_145114.2,MAX,exon1,65084179,65084299,1,120,120
NM_145114.2,MAX,exon2,65093707,65093815,121,228,108
NM_145114.2,MAX,exon3,65101545,65101572,229,255,27
NM_145114.2,MAX,exon4,65102303,65102339,256,291,36
NM_145113.3,MAX,exon2,65077411,65077428,1,17,17
NM_145113.3,MAX,exon3,65077912,65078036,18,141,124
NM_145113.3,MAX,exon4,65093707,65093815,142,249,108
NM_145113.3,MAX,exon5,65101545,65101572,250,276,27
NM_145113.3,MAX,exon6,65102303,65102339,277,312,36
NM_005572.4,LMNA,exon1,156114918,156115274,1,356,356
NM_005572.4,LMNA,exon2,156130616,156130773,357,513,157
NM_005572.4,LMNA,exon3,156134402,156134528,514,639,126
NM_005572.4,LMNA,exon4,156134804,156134975,640,810,171
NM_005572.4,LMNA,exon5,156135186,156135312,811,936,126
NM_005572.4,LMNA,exon6,156135900,156136121,937,1157,221
NM_005572.4,LMNA,exon7,156136213,156136436,1158,1380,223
NM_005572.4,LMNA,exon8,156136920,156137028,1381,1488,108
NM_005572.4,LMNA,exon9,156137112,156137232,1489,1608,120
NM_005572.4,LMNA,exon10,156137653,156137764,1609,1719,111
NM_001354899.2,APC,exon2,112754890,112755025,1,135,135
NM_001354899.2,APC,exon3,112766325,112766410,136,220,85
NM_001354899.2,APC,exon4,112767188,112767390,221,422,202
NM_001354899.2,APC,exon5,112775628,112775737,423,531,109
NM_001354899.2,APC,exon6,112780789,112780903,532,645,114
NM_001354899.2,APC,exon7,112801278,112801383,646,750,105
NM_001354899.2,APC,exon8,112815494,112815593,751,849,99
NM_001354899.2,APC,exon9,112818965,112819344,850,1228,379
NM_001354899.2,APC,exon10,112821895,112821991,1229,1324,96
NM_001354899.2,APC,exon11,112827107,112827247,1325,1464,140
NM_001354899.2,APC,exon12,112827928,112828006,1465,1542,78
NM_001354899.2,APC,exon13,112828855,112828972,1543,1659,117
NM_001354899.2,APC,exon14,112834950,112835165,1660,1874,215
NM_001354899.2,APC,exon15,112837552,112844126,1875,8448,6574
NM_172057.2,KCNH2,exon1,150945364,150945514,1,150,150
NM_172057.2,KCNH2,exon2,150946876,150947054,151,328,178
NM_172057.2,KCNH2,exon3,150947327,150947514,329,515,187
NM_172057.2,KCNH2,exon4,150947605,150947878,516,788,273
NM_172057.2,KCNH2,exon5,150948443,150948543,789,888,100
NM_172057.2,KCNH2,exon6,150948855,150949049,889,1082,194
NM_172057.2,KCNH2,exon7,150950167,150950420,1083,1335,253
NM_172057.2,KCNH2,exon8,150950920,150951120,1336,1535,200
NM_172057.2,KCNH2,exon9,150951447,150951835,1536,1923,388
NM_172057.2,KCNH2,exon10,150952424,150952853,1924,2352,429
NM_172057.2,KCNH2,exon11,150955395,150955503,2353,2460,108
NM_172056.2,KCNH2,exon1,150949898,150950420,1,522,522
NM_172056.2,KCNH2,exon2,150950920,150951120,523,722,200
NM_172056.2,KCNH2,exon3,150951447,150951835,723,1110,388
NM_172056.2,KCNH2,exon4,150952424,150952853,1111,1539,429
NM_172056.2,KCNH2,exon5,150957290,150957502,1540,1751,212
NM_172056.2,KCNH2,exon6,150958058,150958502,1752,2195,444
NM_172056.2,KCNH2,exon7,150959571,150959736,2196,2360,165
NM_172056.2,KCNH2,exon8,150974710,150974941,2361,2591,231
NM_172056.2,KCNH2,exon9,150977837,150977913,2592,2667,76
NM_170707.4,LMNA,exon1,156114918,156115274,1,356,356
NM_170707.4,LMNA,exon2,156130616,156130773,357,513,157
NM_170707.4,LMNA,exon3,156134402,156134528,514,639,126
NM_170707.4,LMNA,exon4,156134804,156134975,640,810,171
NM_170707.4,LMNA,exon5,156135186,156135312,811,936,126
NM_170707.4,LMNA,exon6,156135900,156136121,937,1157,221
NM_170707.4,LMNA,exon7,156136213,156136436,1158,1380,223
NM_170707.4,LMNA,exon8,156136920,156137028,1381,1488,108
NM_170707.4,LMNA,exon9,156137112,156137232,1489,1608,120
NM_170707.4,LMNA,exon10,156137653,156137743,1609,1698,90
NM_170707.4,LMNA,exon11,156138487,156138757,1699,1968,270
NM_170707.4,LMNA,exon12,156139079,156139106,1969,1995,27
NM_174936.4,PCSK9,exon1,55039837,55040044,1,207,207
NM_174936.4,PCSK9,exon2,55043842,55044034,208,399,192
NM_174936.4,PCSK9,exon3,55046522,55046646,400,523,124
NM_174936.4,PCSK9,exon4,55052277,55052411,524,657,134
NM_174936.4,PCSK9,exon5,55052649,55052791,658,799,142
NM_174936.4,PCSK9,exon6,55055992,55056189,800,996,197
NM_174936.4,PCSK9,exon7,55057330,55057514,997,1180,184
NM_174936.4,PCSK9,exon8,55058035,55058209,1181,1354,174
NM_174936.4,PCSK9,exon9,55058498,55058647,1355,1503,149
NM_174936.4,PCSK9,exon10,55059485,55059663,1504,1681,178
NM_174936.4,PCSK9,exon11,55061374,55061556,1682,1863,182
NM_174936.4,PCSK9,exon12,55063368,55063584,1864,2079,216
NM_181798.1,KCNQ1,exon1,2461709,2461714,1,5,5
NM_181798.1,KCNQ1,exon2,2527927,2528018,6,96,91
NM_181798.1,KCNQ1,exon3,2570627,2570754,97,223,127
NM_181798.1,KCNQ1,exon4,2571324,2571403,224,302,79
NM_181798.1,KCNQ1,exon5,2572012,2572109,303,399,97
NM_181798.1,KCNQ1,exon6,2572845,2572986,400,540,141
NM_181798.1,KCNQ1,exon7,2583434,2583545,541,651,111
NM_181798.1,KCNQ1,exon8,2585211,2585307,652,747,96
NM_181798.1,KCNQ1,exon9,2587569,2587692,748,870,123
NM_181798.1,KCNQ1,exon10,2588712,2588854,871,1012,142
NM_181798.1,KCNQ1,exon11,2661960,2662081,1013,1133,121
NM_181798.1,KCNQ1,exon12,2768843,2768919,1134,1209,76
NM_181798.1,KCNQ1,exon13,2775959,2776054,1210,1304,95
NM_181798.1,KCNQ1,exon14,2776985,2777032,1305,1351,47
NM_181798.1,KCNQ1,exon15,2777975,2778037,1352,1413,62
NM_181798.1,KCNQ1,exon16,2847766,2848003,1414,1650,237
NM_181798.1,KCNQ1,exon1,1030,1106,1,76,76
NM_181798.1,KCNQ1,exon2,8146,8241,77,171,95
NM_181798.1,KCNQ1,exon3,9172,9219,172,218,47
NM_181798.1,KCNQ1,exon4,10162,10224,219,280,62
NM_181798.1,KCNQ1,exon5,79931,80168,281,517,237
NM_181833.2,NF2,exon1,29603998,29604112,1,114,114
NM_181833.2,NF2,exon2,29636750,29636876,115,240,126
NM_181833.2,NF2,exon3,29639089,29639212,241,363,123
NM_181833.2,NF2,exon4,29642201,29642285,364,447,84
NM_181833.2,NF2,exon5,29694751,29694802,448,498,51
NM_181832.3,NF2,exon1,29603998,29604112,1,114,114
NM_181832.3,NF2,exon2,29636750,29636876,115,240,126
NM_181832.3,NF2,exon3,29639089,29639212,241,363,123
NM_181832.3,NF2,exon4,29642201,29642285,364,447,84
NM_181832.3,NF2,exon5,29654656,29654725,448,516,69
NM_181832.3,NF2,exon6,29655593,29655676,517,599,83
NM_181832.3,NF2,exon7,29658188,29658264,600,675,76
NM_181832.3,NF2,exon8,29661204,29661339,676,810,135
NM_181832.3,NF2,exon9,29664989,29665064,811,885,75
NM_181832.3,NF2,exon10,29668332,29668446,886,999,114
NM_181832.3,NF2,exon11,29671825,29671948,1000,1122,123
NM_181832.3,NF2,exon12,29673268,29673486,1123,1340,218
NM_181832.3,NF2,exon13,29674835,29674941,1341,1446,106
NM_181832.3,NF2,exon14,29678195,29678323,1447,1574,128
NM_181832.3,NF2,exon15,29681438,29681601,1575,1737,163
NM_181832.3,NF2,exon16,29683019,29683055,1738,1773,36
NM_181831.3,NF2,exon1,29603998,29604112,1,114,114
NM_181831.3,NF2,exon2,29642201,29642285,115,198,84
NM_181831.3,NF2,exon3,29654656,29654725,199,267,69
NM_181831.3,NF2,exon4,29655593,29655676,268,350,83
NM_181831.3,NF2,exon5,29658188,29658264,351,426,76
NM_181831.3,NF2,exon6,29661204,29661339,427,561,135
NM_181831.3,NF2,exon7,29664989,29665064,562,636,75
NM_181831.3,NF2,exon8,29668332,29668446,637,750,114
NM_181831.3,NF2,exon9,29671825,29671948,751,873,123
NM_181831.3,NF2,exon10,29673268,29673486,874,1091,218
NM_181831.3,NF2,exon11,29674835,29674941,1092,1197,106
NM_181831.3,NF2,exon12,29678195,29678323,1198,1325,128
NM_181831.3,NF2,exon13,29681438,29681601,1326,1488,163
NM_181831.3,NF2,exon14,29683019,29683055,1489,1524,36
NM_181829.3,NF2,exon1,29603998,29604112,1,114,114
NM_181829.3,NF2,exon2,29636750,29636876,115,240,126
NM_181829.3,NF2,exon3,29642201,29642285,241,324,84
NM_181829.3,NF2,exon4,29654656,29654725,325,393,69
NM_181829.3,NF2,exon5,29655593,29655676,394,476,83
NM_181829.3,NF2,exon6,29658188,29658264,477,552,76
NM_181829.3,NF2,exon7,29661204,29661339,553,687,135
NM_181829.3,NF2,exon8,29664989,29665064,688,762,75
NM_181829.3,NF2,exon9,29668332,29668446,763,876,114
NM_181829.3,NF2,exon10,29671825,29671948,877,999,123
NM_181829.3,NF2,exon11,29673268,29673486,1000,1217,218
NM_181829.3,NF2,exon12,29674835,29674941,1218,1323,106
NM_181829.3,NF2,exon13,29678195,29678323,1324,1451,128
NM_181829.3,NF2,exon14,29681438,29681601,1452,1614,163
NM_181829.3,NF2,exon15,29683019,29683055,1615,1650,36
NM_181830.3,NF2,exon1,29603998,29604112,1,114,114
NM_181830.3,NF2,exon2,29642201,29642285,115,198,84
NM_181830.3,NF2,exon3,29654656,29654725,199,267,69
NM_181830.3,NF2,exon4,29655593,29655676,268,350,83
NM_181830.3,NF2,exon5,29658188,29658264,351,426,76
NM_181830.3,NF2,exon6,29661204,29661339,427,561,135
NM_181830.3,NF2,exon7,29664989,29665064,562,636,75
NM_181830.3,NF2,exon8,29668332,29668446,637,750,114
NM_181830.3,NF2,exon9,29671825,29671948,751,873,123
NM_181830.3,NF2,exon10,29673268,29673486,874,1091,218
NM_181830.3,NF2,exon11,29674835,29674941,1092,1197,106
NM_181830.3,NF2,exon12,29678195,29678323,1198,1325,128
NM_181830.3,NF2,exon13,29681438,29681601,1326,1488,163
NM_181830.3,NF2,exon14,29683019,29683055,1489,1524,36
NM_181828.3,NF2,exon1,29603998,29604112,1,114,114
NM_181828.3,NF2,exon2,29639089,29639212,115,237,123
NM_181828.3,NF2,exon3,29642201,29642285,238,321,84
NM_181828.3,NF2,exon4,29654656,29654725,322,390,69
NM_181828.3,NF2,exon5,29655593,29655676,391,473,83
NM_181828.3,NF2,exon6,29658188,29658264,474,549,76
NM_181828.3,NF2,exon7,29661204,29661339,550,684,135
NM_181828.3,NF2,exon8,29664989,29665064,685,759,75
NM_181828.3,NF2,exon9,29668332,29668446,760,873,114
NM_181828.3,NF2,exon10,29671825,29671948,874,996,123
NM_181828.3,NF2,exon11,29673268,29673486,997,1214,218
NM_181828.3,NF2,exon12,29674835,29674941,1215,1320,106
NM_181828.3,NF2,exon13,29678195,29678323,1321,1448,128
NM_181828.3,NF2,exon14,29681438,29681601,1449,1611,163
NM_181828.3,NF2,exon15,29683019,29683055,1612,1647,36
NM_181825.3,NF2,exon1,29603998,29604112,1,114,114
NM_181825.3,NF2,exon2,29636750,29636876,115,240,126
NM_181825.3,NF2,exon3,29639089,29639212,241,363,123
NM_181825.3,NF2,exon4,29642201,29642285,364,447,84
NM_181825.3,NF2,exon5,29654656,29654725,448,516,69
NM_181825.3,NF2,exon6,29655593,29655676,517,599,83
NM_181825.3,NF2,exon7,29658188,29658264,600,675,76
NM_181825.3,NF2,exon8,29661204,29661339,676,810,135
NM_181825.3,NF2,exon9,29664989,29665064,811,885,75
NM_181825.3,NF2,exon10,29668332,29668446,886,999,114
NM_181825.3,NF2,exon11,29671825,29671948,1000,1122,123
NM_181825.3,NF2,exon12,29673268,29673486,1123,1340,218
NM_181825.3,NF2,exon13,29674835,29674941,1341,1446,106
NM_181825.3,NF2,exon14,29678195,29678323,1447,1574,128
NM_181825.3,NF2,exon15,29681438,29681601,1575,1737,163
NM_181825.3,NF2,exon16,29683019,29683055,1738,1773,36
NM_197957.3,MAX,exon1,65006203,65006284,1,81,81
NM_197957.3,MAX,exon2,65093707,65093815,82,189,108
NM_197957.3,MAX,exon3,65101545,65101572,190,216,27
NM_197957.3,MAX,exon4,65102303,65102339,217,252,36
NM_198156.3,VHL,exon1,10141847,10142187,1,340,340
NM_198156.3,VHL,exon2,10149786,10149965,341,519,179
NM_001370658.1,BTD,exon2,15635439,15635688,1,249,249
NM_001370658.1,BTD,exon3,15641907,15642057,250,399,150
NM_001370658.1,BTD,exon4,15644315,15645488,400,1572,1173
NM_001370753.1,BTD,exon2,15635439,15635688,1,249,249
NM_001370753.1,BTD,exon3,15641907,15642057,250,399,150
NM_001370753.1,BTD,exon4,15710398,15710425,400,426,27
NM_001370752.1,BTD,exon2,15635439,15635688,1,249,249
NM_001370752.1,BTD,exon3,15641907,15642057,250,399,150
NM_001370752.1,BTD,exon4,15644315,15644931,400,1015,616
NM_001370752.1,BTD,exon5,15721769,15721849,1016,1095,80
NM_001281726.2,BTD,exon2,15635439,15635688,1,249,249
NM_001281726.2,BTD,exon3,15641907,15642138,250,480,231
NM_001099404.2,SCN5A,exon1,38550320,38551558,1,1238,1238
NM_001099404.2,SCN5A,exon2,38554278,38554549,1239,1509,271
NM_001099404.2,SCN5A,exon3,38555655,38555760,1510,1614,105
NM_001099404.2,SCN5A,exon4,38556440,38556578,1615,1752,138
NM_001099404.2,SCN5A,exon5,38557230,38557284,1753,1806,54
NM_001099404.2,SCN5A,exon6,38560146,38560428,1807,2088,282
NM_001099404.2,SCN5A,exon7,38562414,38562537,2089,2211,123
NM_001099404.2,SCN5A,exon8,38566408,38566582,2212,2385,174
NM_001099404.2,SCN5A,exon9,38575296,38575451,2386,2540,155
NM_001099404.2,SCN5A,exon10,38576660,38576781,2541,2661,121
NM_001099404.2,SCN5A,exon11,38579333,38579495,2662,2823,162
NM_001099404.2,SCN5A,exon12,38580930,38581371,2824,3264,441
NM_001099404.2,SCN5A,exon13,38585690,38586041,3265,3615,351
NM_001099404.2,SCN5A,exon14,38587399,38587573,3616,3789,174
NM_001099404.2,SCN5A,exon15,38597728,38597967,3790,4028,239
NM_001099404.2,SCN5A,exon16,38598917,38599050,4029,4161,133
NM_001099404.2,SCN5A,exon17,38603711,38604083,4162,4533,372
NM_001099404.2,SCN5A,exon18,38604728,38604908,4534,4713,180
NM_001099404.2,SCN5A,exon19,38605950,38606148,4714,4911,198
NM_001099404.2,SCN5A,exon20,38606668,38606810,4912,5053,142
NM_001099404.2,SCN5A,exon21,38608150,38608214,5054,5117,64
NM_001099404.2,SCN5A,exon22,38609733,38609964,5118,5348,231
NM_001099404.2,SCN5A,exon23,38613974,38614066,5349,5440,92
NM_001099404.2,SCN5A,exon24,38620842,38620971,5441,5569,129
NM_001099404.2,SCN5A,exon25,38622399,38622489,5570,5659,90
NM_001099404.2,SCN5A,exon26,38630310,38630429,5660,5778,119
NM_001099404.2,SCN5A,exon27,38633034,38633307,5779,6051,273
NM_001099405.2,SCN5A,exon1,38550320,38551558,1,1238,1238
NM_001099405.2,SCN5A,exon2,38554278,38554549,1239,1509,271
NM_001099405.2,SCN5A,exon3,38555655,38555760,1510,1614,105
NM_001099405.2,SCN5A,exon4,38556440,38556578,1615,1752,138
NM_001099405.2,SCN5A,exon5,38560146,38560428,1753,2034,282
NM_001099405.2,SCN5A,exon6,38562414,38562537,2035,2157,123
NM_001099405.2,SCN5A,exon7,38566408,38566582,2158,2331,174
NM_001099405.2,SCN5A,exon8,38575296,38575451,2332,2486,155
NM_001099405.2,SCN5A,exon9,38576660,38576781,2487,2607,121
NM_001099405.2,SCN5A,exon10,38579333,38579495,2608,2769,162
NM_001099405.2,SCN5A,exon11,38580930,38581371,2770,3210,441
NM_001099405.2,SCN5A,exon12,38585690,38586041,3211,3561,351
NM_001099405.2,SCN5A,exon13,38587399,38587573,3562,3735,174
NM_001099405.2,SCN5A,exon14,38597728,38597967,3736,3974,239
NM_001099405.2,SCN5A,exon15,38598917,38599050,3975,4107,133
NM_001099405.2,SCN5A,exon16,38603711,38604083,4108,4479,372
NM_001099405.2,SCN5A,exon17,38604728,38604908,4480,4659,180
NM_001099405.2,SCN5A,exon18,38605950,38606148,4660,4857,198
NM_001099405.2,SCN5A,exon19,38606668,38606810,4858,4999,142
NM_001099405.2,SCN5A,exon20,38608150,38608214,5000,5063,64
NM_001099405.2,SCN5A,exon21,38609733,38609964,5064,5294,231
NM_001099405.2,SCN5A,exon22,38613974,38614066,5295,5386,92
NM_001099405.2,SCN5A,exon23,38620842,38620971,5387,5515,129
NM_001099405.2,SCN5A,exon24,38622399,38622489,5516,5605,90
NM_001099405.2,SCN5A,exon25,38630310,38630429,5606,5724,119
NM_001099405.2,SCN5A,exon26,38633034,38633307,5725,5997,273
NM_001160161.2,SCN5A,exon1,38550320,38551558,1,1238,1238
NM_001160161.2,SCN5A,exon2,38554278,38554549,1239,1509,271
NM_001160161.2,SCN5A,exon3,38555655,38555760,1510,1614,105
NM_001160161.2,SCN5A,exon4,38556440,38556578,1615,1752,138
NM_001160161.2,SCN5A,exon5,38557230,38557284,1753,1806,54
NM_001160161.2,SCN5A,exon6,38560146,38560428,1807,2088,282
NM_001160161.2,SCN5A,exon7,38562414,38562537,2089,2211,123
NM_001160161.2,SCN5A,exon8,38566408,38566582,2212,2385,174
NM_001160161.2,SCN5A,exon9,38575296,38575451,2386,2540,155
NM_001160161.2,SCN5A,exon10,38576660,38576781,2541,2661,121
NM_001160161.2,SCN5A,exon11,38580930,38581371,2662,3102,441
NM_001160161.2,SCN5A,exon12,38585690,38586041,3103,3453,351
NM_001160161.2,SCN5A,exon13,38587399,38587573,3454,3627,174
NM_001160161.2,SCN5A,exon14,38597728,38597967,3628,3866,239
NM_001160161.2,SCN5A,exon15,38598917,38599050,3867,3999,133
NM_001160161.2,SCN5A,exon16,38603711,38604083,4000,4371,372
NM_001160161.2,SCN5A,exon17,38604728,38604908,4372,4551,180
NM_001160161.2,SCN5A,exon18,38605950,38606148,4552,4749,198
NM_001160161.2,SCN5A,exon19,38606668,38606810,4750,4891,142
NM_001160161.2,SCN5A,exon20,38608150,38608214,4892,4955,64
NM_001160161.2,SCN5A,exon21,38609733,38609964,4956,5186,231
NM_001160161.2,SCN5A,exon22,38613974,38614066,5187,5278,92
NM_001160161.2,SCN5A,exon23,38620842,38620971,5279,5407,129
NM_001160161.2,SCN5A,exon24,38622399,38622489,5408,5497,90
NM_001160161.2,SCN5A,exon25,38630310,38630429,5498,5616,119
NM_001160161.2,SCN5A,exon26,38633034,38633307,5617,5889,273
NM_198056.3,SCN5A,exon1,38550320,38551558,1,1238,1238
NM_198056.3,SCN5A,exon2,38554278,38554549,1239,1509,271
NM_198056.3,SCN5A,exon3,38555655,38555760,1510,1614,105
NM_198056.3,SCN5A,exon4,38556440,38556578,1615,1752,138
NM_198056.3,SCN5A,exon5,38557230,38557284,1753,1806,54
NM_198056.3,SCN5A,exon6,38560146,38560428,1807,2088,282
NM_198056.3,SCN5A,exon7,38562414,38562537,2089,2211,123
NM_198056.3,SCN5A,exon8,38566408,38566582,2212,2385,174
NM_198056.3,SCN5A,exon9,38575296,38575451,2386,2540,155
NM_198056.3,SCN5A,exon10,38576660,38576781,2541,2661,121
NM_198056.3,SCN5A,exon11,38579333,38579495,2662,2823,162
NM_198056.3,SCN5A,exon12,38580930,38581371,2824,3264,441
NM_198056.3,SCN5A,exon13,38585690,38586041,3265,3615,351
NM_198056.3,SCN5A,exon14,38587399,38587573,3616,3789,174
NM_198056.3,SCN5A,exon15,38597728,38597967,3790,4028,239
NM_198056.3,SCN5A,exon16,38598917,38599050,4029,4161,133
NM_198056.3,SCN5A,exon17,38603711,38604083,4162,4533,372
NM_198056.3,SCN5A,exon18,38604728,38604908,4534,4713,180
NM_198056.3,SCN5A,exon19,38605950,38606148,4714,4911,198
NM_198056.3,SCN5A,exon20,38606668,38606810,4912,5053,142
NM_198056.3,SCN5A,exon21,38608150,38608214,5054,5117,64
NM_198056.3,SCN5A,exon22,38609733,38609964,5118,5348,231
NM_198056.3,SCN5A,exon23,38613742,38613834,5349,5440,92
NM_198056.3,SCN5A,exon24,38620842,38620971,5441,5569,129
NM_198056.3,SCN5A,exon25,38622399,38622489,5570,5659,90
NM_198056.3,SCN5A,exon26,38630310,38630429,5660,5778,119
NM_198056.3,SCN5A,exon27,38633034,38633307,5779,6051,273
NM_000410.4,HFE,exon1,26087440,26087516,1,76,76
NM_000410.4,HFE,exon2,26090840,26091104,77,340,264
NM_000410.4,HFE,exon3,26091313,26091589,341,616,276
NM_000410.4,HFE,exon4,26092684,26092960,617,892,276
NM_000410.4,HFE,exon5,26093118,26093232,893,1006,114
NM_000410.4,HFE,exon6,26094185,26094226,1007,1047,41
NM_001384164.1,HFE,exon1,26087440,26087516,1,76,76
NM_001384164.1,HFE,exon2,26090840,26091104,77,340,264
NM_001384164.1,HFE,exon3,26091313,26091589,341,616,276
NM_001384164.1,HFE,exon4,26092684,26092960,617,892,276
NM_001384164.1,HFE,exon5,26093118,26093232,893,1006,114
NM_001384164.1,HFE,exon6,26094185,26094218,1007,1039,33
NM_001384164.1,HFE,exon7,26094403,26094411,1040,1047,8
NM_001458.5,FLNC,exon1,128830637,128830989,1,352,352
NM_001458.5,FLNC,exon2,128835325,128835574,353,601,249
NM_001458.5,FLNC,exon3,128837159,128837257,602,699,98
NM_001458.5,FLNC,exon4,128837397,128837548,700,850,151
NM_001458.5,FLNC,exon5,128837636,128837755,851,969,119
NM_001458.5,FLNC,exon6,128837986,128838064,970,1047,78
NM_001458.5,FLNC,exon7,128838266,128838429,1048,1210,163
NM_001458.5,FLNC,exon8,128838602,128838803,1211,1411,201
NM_001458.5,FLNC,exon9,128840022,128840160,1412,1549,138
NM_001458.5,FLNC,exon10,128840547,128840674,1550,1676,127
NM_001458.5,FLNC,exon11,128840833,128840970,1677,1813,137
NM_001458.5,FLNC,exon12,128841169,128841363,1814,2007,194
NM_001458.5,FLNC,exon13,128841453,128841567,2008,2121,114
